mountain_id,name,elev,prom,lat,lon,coord,is_volc,province,region,region_name,isl_grp,marker_size,source,data_quality_notes
mingan peak 1_15.4483_121.3928,Mount Mingan Peak 1,1600.0,,15.4483254,121.3928195,"15.4483254, 121.3928195",,Aurora,Region III,Region III (Central Luzon),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mingan peak 3_15.464_121.3992,Mount Mingan Peak 3,1720.0,,15.4640141,121.3992163,"15.4640141, 121.3992163",,Aurora,Region III,Region III (Central Luzon),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mingan peak 4_15.4728_121.402,Mount Mingan Peak 4,1780.0,,15.4728484,121.4019709,"15.4728484, 121.4019709",,Aurora,Region III,Region III (Central Luzon),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
minokol hill_9.1514_124.7444,Minokol Hill,782.0,,9.1513542,124.7443807,"9.1513542, 124.7443807",,Camiguin,Region X,Region X  (Northern Mindanao),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
minor peak_15.8593_120.6723,minor peak,243.0,,15.8592826,120.6723091,"15.8592826, 120.6723091",,Pangasinan,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
minoro_11.2626_124.6329,Mount Minoro,526.0,,11.2625634,124.6329253,"11.2625634, 124.6329253",,Leyte,Region VIII,Region VIII  (Eastern Visayas),Visayas,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mipale peak_10.8833_119.3667,Mipale Peak,95.0,,10.883333,119.366667,"10.883333, 119.366667",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mira hills_17.5695_120.3818,Mount Mira Hills,93.0,,17.5695046,120.3817552,"17.5695046, 120.3817552",,Ilocos Sur,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mirador_16.4093_120.5805,Mount Mirador,366.0,,16.4093485,120.5804513,"16.4093485, 120.5804513",,Benguet,CAR,Cordillera Administrative Region  (CAR),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
misimolun_7.6658_125.506,Mount Misimolun,1115.0,,7.6657721,125.5060208,"7.6657721, 125.5060208",,Davao del Norte,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mitchell peak_12.7962_121.0494,Mitchell Peak,,,12.7961651,121.0493967,"12.7961651, 121.0493967",,Occidental Mindoro,MIMAROPA,MIMAROPA Region,Luzon,unknown,OpenStreetMap,elev_source=still_missing; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mitra_13.9294_121.7742,Mount Mitra,170.0,,13.929444,121.774167,"13.929444, 121.774167",,Quezon,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
miyauan_14.0168_120.6882,Mount Miyauan,272.0,,14.0167711,120.6881824,"14.0167711, 120.6881824",,Batangas,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mobanghil_15.2333_120.1,Mount Mobanghil,758.0,,15.233333,120.1,"15.233333, 120.1",,Zambales,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mogao_16.9459_120.8318,Mount Mogao,1302.0,,16.9458879,120.8317646,"16.9458879, 120.8317646",,Mountain Province,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mohaji_6.567_121.956,Mount Mohaji,631.0,,6.566992,121.956004,"6.566992, 121.956004",,Basilan,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
moises_17.2139_122.1214,Mount Moises,1036.0,,17.213889,122.121389,"17.213889, 122.121389",,Isabela,Region II,Region II (Cagayan Valley),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
monna's peak_13.6292_121.2912,Monna's Peak,600.0,,13.6291976,121.2912377,"13.6291976, 121.2912377",,Batangas,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
monondon_17.2567_120.5442,Mount Monondon,493.0,188.0,17.2566996,120.5442,"17.2566996, 120.5442",,Ilocos Sur,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
monoy_7.1969_125.4151,Mount Monoy,450.0,43.0,7.1968743,125.4150798,"7.1968743, 125.4150798",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
monserrat_17.0469_120.6353,Mount Monserrat,1763.0,449.0,17.046944,120.635278,"17.046944, 120.635278",,Ilocos Sur,Region I,Region I  (Ilocos Region),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
monserrat_10.2667_124.85,Mount Monserrat,1763.0,449.0,10.266667,124.85,"10.266667, 124.85",,Leyte,Region VIII,Region VIII  (Eastern Visayas),Visayas,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
monte calvario_10.1706_123.1782,Mount Monte Calvario,241.0,,10.1706236,123.178172,"10.1706236, 123.178172",,Negros Oriental,NIR,Negros Island Region (NIR),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
montod_6.7938_124.3345,Mount Montod,680.0,,6.7937736,124.3345422,"6.7937736, 124.3345422",,Unassigned,Unassigned,Unassigned,Unassigned,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
monturidao hill_12.2333_121.0833,Monturidao Hill,159.0,,12.233333,121.083333,"12.233333, 121.083333",,Occidental Mindoro,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
morabe_13.3525_122.643,Mount Morabe,240.0,,13.3525106,122.6430125,"13.3525106, 122.6430125",,Quezon,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
moraza hill_15.1501_120.25,Moraza Hill,306.0,,15.1501482,120.2500376,"15.1501482, 120.2500376",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
morrison hill_14.3887_120.5779,Morrison Hill,733.0,,14.3887426,120.5779318,"14.3887426, 120.5779318",,Unassigned,Unassigned,Unassigned,Unassigned,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mosimus_17.3022_121.0522,Mount Mosimus,2233.0,292.0,17.302222,121.052222,"17.302222, 121.052222",,Kalinga,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
mother peak_6.9873_125.271,Mother Peak,2954.0,24.0,6.9872867,125.2710251,"6.9872867, 125.2710251",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
mountain dupongan_7.6371_123.325,Mount Mountain Dupongan,378.0,,7.6370898,123.3250306,"7.6370898, 123.3250306",,Zamboanga del Sur,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mountainous area_16.6039_120.325,Mount Mountainous Area,85.0,,16.6039356,120.3250499,"16.6039356, 120.3250499",,La Union,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mountains_11.4433_122.5247,Mount Mountains,220.0,,11.4432962,122.524724,"11.4432962, 122.524724",,Capiz,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
muji_17.8492_121.0789,Mount Muji,1145.0,,17.849167,121.078889,"17.849167, 121.078889",,Apayao,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mukmukcroya_18.2787_120.9341,Mount Mukmukcroya,1735.0,,18.2786762,120.9340958,"18.2786762, 120.9340958",,Ilocos Norte,Region I,Region I  (Ilocos Region),Luzon,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mulang_5.9369_125.3036,Mount Mulang,419.0,,5.936944,125.303611,"5.936944, 125.303611",,Sarangani,Region XII,Region XII (SOCCSKSARGEN),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mulbao_15.2758_120.1403,Mount Mulbao,262.0,,15.275833,120.140278,"15.275833, 120.140278",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mundo hill_7.3965_125.2978,Mundo Hill,800.0,,7.3965334,125.297758,"7.3965334, 125.297758",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
munguit_6.0314_121.1247,Mount Munguit,509.0,,6.031389,121.124722,"6.031389, 121.124722",,Sulu,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
munong_14.8595_121.3165,Mount Munong,1120.0,,14.8594602,121.3165207,"14.8594602, 121.3165207",,Rizal,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
munti_15.2528_120.065,Mount Munti,249.0,,15.252778,120.065,"15.252778, 120.065",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
muntingtubig_13.7667_120.9333,Mount Muntingtubig,262.0,,13.766667,120.933333,"13.766667, 120.933333",,Batangas,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mupo_8.0209_124.2977,Mount Mupo,950.0,,8.0208551,124.2976667,"8.0208551, 124.2976667",,Lanao del Sur,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
muskut_17.4567_121.1318,Mount Muskut,2127.0,,17.4566995,121.1318008,"17.4566995, 121.1318008",,Kalinga,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
mutbud_11.0614_122.2058,Mount Mutbud,746.0,,11.061389,122.205833,"11.061389, 122.205833",,Antique,Region VI,Region VI  (Western Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
na-apug_12.4703_121.345,Mount Na-apug,924.0,,12.470278,121.345,"12.470278, 121.345",,Oriental Mindoro,MIMAROPA,MIMAROPA Region,Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nabgas hill_12.3167_121.3666,Nabgas Hill,79.0,,12.3166653,121.3665841,"12.3166653, 121.3665841",,Oriental Mindoro,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nabongsuran_12.3795_123.3735,Mount Nabongsuran,484.0,374.0,12.3795126,123.3735252,"12.3795126, 123.3735252",,Masbate,Region V,Region V  (Bicol Region),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
naboogan_11.2166_122.7425,Mount Naboogan,280.0,,11.2166407,122.7424927,"11.2166407, 122.7424927",,Iloilo,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nabunton mountain_14.8833_120.3333,Mount Nabunton Mountain,328.0,,14.883333,120.333333,"14.883333, 120.333333",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nacday_14.9214_120.1117,Mount Nacday,500.0,38.0,14.921424,120.1117447,"14.921424, 120.1117447",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
nacolod_10.45_125.1,Mount Nacolod,915.0,,10.45,125.1,"10.45, 125.1",,Southern Leyte,Region VIII,Region VIII  (Eastern Visayas),Visayas,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nacuron_11.3454_122.3148,Mount Nacuron,1140.0,,11.3453814,122.3147564,"11.3453814, 122.3147564",,Capiz,Region VI,Region VI  (Western Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nadango_17.1273_120.8557,Mount Nadango,1756.0,,17.1272698,120.8557207,"17.1272698, 120.8557207",,Mountain Province,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nadiudin_13.9844_122.8443,Mount Nadiudin,343.0,,13.9844107,122.8442584,"13.9844107, 122.8442584",,Camarines Sur,Region V,Region V  (Bicol Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nadumular_16.05_121.15,Mount Nadumular,1335.0,88.0,16.05,121.15,"16.05, 121.15",,Nueva Ecija,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
naga-naga_11.2176_124.9739,Mount Naga-Naga,389.0,,11.217648,124.973892,"11.217648, 124.973892",,Leyte,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nagapu_17.8067_120.5886,Mount Nagapu,1225.0,362.0,17.8067002,120.5886002,"17.8067002, 120.5886002",,Ilocos Norte,Region I,Region I  (Ilocos Region),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
nagbakil_14.9842_120.279,Mount Nagbakil,180.0,,14.9842158,120.279005,"14.9842158, 120.279005",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nagbok_14.98_120.2772,Mount Nagbok,320.0,,14.9800199,120.2772117,"14.9800199, 120.2772117",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nagbulean_18.5_120.75,Mount Nagbulean,433.0,,18.5,120.75,"18.5, 120.75",,Ilocos Norte,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nagbulean_18.4983_120.7949,Mount Nagbulean,433.0,,18.498302,120.7949058,"18.498302, 120.7949058",,Ilocos Norte,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nagdayap mountain_15.1308_120.1692,Mount Nagdayap Mountain,942.0,,15.130833,120.169167,"15.130833, 120.169167",,Zambales,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nagdubaduban_18.26_120.9213,Mount Nagdubaduban,1870.0,535.0,18.2599994,120.9213473,"18.2599994, 120.9213473",,Ilocos Norte,Region I,Region I  (Ilocos Region),Luzon,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
naglakneg mountain_17.5111_122.1269,Mount Naglakneg Mountain,892.0,,17.5111111,122.1269439,"17.5111111, 122.1269439",,Isabela,Region II,Region II (Cagayan Valley),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nagpatong_14.2488_120.7146,Mount Nagpatong,141.0,,14.2488271,120.7146406,"14.2488271, 120.7146406",,Cavite,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nagsabaran_18.2813_120.6819,Mount Nagsabaran,406.0,,18.281301,120.6818972,"18.281301, 120.6818972",,Ilocos Norte,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nagsasa_14.8388_120.1035,Mount Nagsasa,580.0,,14.838751,120.1035442,"14.838751, 120.1035442",,Zambales,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nagtung_14.4255_120.4725,Mount Nagtung,160.0,,14.4255195,120.4725226,"14.4255195, 120.4725226",,Bataan,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
naguang_11.0481_124.4847,Mount Naguang,388.0,,11.048056,124.484722,"11.048056, 124.484722",,Leyte,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nai-guin_9.9395_122.8637,Mount Nai-guin,528.0,,9.939496,122.8636715,"9.939496, 122.8636715",,Negros Occidental,NIR,Negros Island Region (NIR),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nailo hill_12.4459_125.0362,Nailo Hill,59.0,,12.4458997,125.0362,"12.4458997, 125.0362",,Northern Samar,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nailog_12.4411_122.509,Mount Nailog,815.0,463.0,12.4410912,122.5089934,"12.4410912, 122.5089934",,Romblon,MIMAROPA,MIMAROPA Region,Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
najandig peak_9.1968_123.1435,Najandig Peak,,,9.1967629,123.143522,"9.1967629, 123.143522",,Negros Oriental,NIR,Negros Island Region (NIR),Visayas,unknown,OpenStreetMap,elev_source=still_missing; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nakab hill_6.3622_125.2811,Nakab Hill,166.0,,6.362222,125.281111,"6.362222, 125.281111",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
naklikid_18.4429_121.0132,Mount Naklikid,1260.0,,18.442878,121.0131523,"18.442878, 121.0131523",,Apayao,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nalabujan_12.0771_119.9566,Mount Nalabujan,29.0,,12.0771145,119.9565607,"12.0771145, 119.9565607",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nalibo_17.0743_120.8,Mount Nalibo,1408.0,52.0,17.0743,120.8,"17.0743, 120.8",,Unassigned,Unassigned,Unassigned,Unassigned,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
naligang_14.2079_120.61,Mount Naligang,441.0,316.0,14.2078932,120.6099765,"14.2078932, 120.6099765",,Batangas,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
naltoot_17.8436_120.6074,Mount Naltoot,1000.0,,17.8435993,120.6074002,"17.8435993, 120.6074002",,Ilocos Norte,Region I,Region I  (Ilocos Region),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nalusbitan_14.0833_122.5833,Mount Nalusbitan,223.0,,14.083333,122.583333,"14.083333, 122.583333",,Quezon,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
namacalan_16.1333_119.8,Mount Namacalan,112.0,,16.133333,119.8,"16.133333, 119.8",,Pangasinan,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
namalayan_12.3653_121.4314,Mount Namalayan,264.0,,12.365278,121.431389,"12.365278, 121.431389",,Oriental Mindoro,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
namandiraan_16.9172_120.6915,Mount Namandiraan,2310.0,800.0,16.9172364,120.6914945,"16.9172364, 120.6914945",,Ilocos Sur,Region I,Region I  (Ilocos Region),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
naminudut_16.0667_121.2333,Mount Naminudut,1373.0,,16.066667,121.233333,"16.066667, 121.233333",,Nueva Vizcaya,Region II,Region II (Cagayan Valley),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
namogoian_16.931_120.6663,Mount Namogoian,2009.0,391.0,16.9310308,120.6663144,"16.9310308, 120.6663144",,Ilocos Sur,Region I,Region I  (Ilocos Region),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
nanaabung_16.0406_121.2339,Mount Nanaabung,1615.0,602.0,16.040556,121.233889,"16.040556, 121.233889",,Nueva Vizcaya,Region II,Region II (Cagayan Valley),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
nangalid_7.4928_125.2811,Mount Nangalid,1140.0,,7.4927976,125.281078,"7.4927976, 125.281078",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nangaoto_16.68_120.7825,Mount Nangaoto,2553.0,207.0,16.68,120.7825,"16.68, 120.7825",,Benguet,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
nangca_8.5916_123.5359,Mount Nangca,418.0,345.0,8.5915999,123.5359,"8.5915999, 123.5359",,Zamboanga del Norte,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
nangkabulos_8.1389_124.8103,Mount Nangkabulos,2350.0,285.0,8.138874,124.8102582,"8.138874, 124.8102582",,Bukidnon,Region X,Region X  (Northern Mindanao),Mindanao,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
nangtud_11.2679_122.206,Mount Nangtud,2073.0,921.0,11.2679209,122.2059961,"11.2679209, 122.2059961",,Capiz,Region VI,Region VI  (Western Visayas),Visayas,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
nanguringan_18.8919_121.4028,Mount Nanguringan,191.0,,18.891944,121.402778,"18.891944, 121.402778",,Cagayan,Region II,Region II (Cagayan Valley),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nanled hill_12.0618_120.1945,Nanled Hill,155.0,,12.0618283,120.1945152,"12.0618283, 120.1945152",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nanluyaw_8.1395_124.855,Mount Nanluyaw,2612.0,330.0,8.1395364,124.8549638,"8.1395364, 124.8549638",,Bukidnon,Region X,Region X  (Northern Mindanao),Mindanao,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
nannak_16.5667_121.0667,Mount Nannak,1045.0,,16.566667,121.066667,"16.566667, 121.066667",,Nueva Vizcaya,Region II,Region II (Cagayan Valley),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nanuddalan_18.2908_121.2118,Mount Nanuddalan,908.0,442.0,18.2908227,121.2117935,"18.2908227, 121.2117935",,Apayao,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
