mountain_id,name,name_original,name_clean,alt_names,elev_final_m,elev_final_source,prom_final_m,prom_final_source,is_volc_final,is_volc_final_source,marker_size,expected_marker_size,marker_size_check,elev,prom,is_volc,coord,lat,lon,coord_source,prov,prov_psgc_code,region,region_name,region_code,isl_grp,prov_gis_original,region_gis_original,admin_note,peakvisor_name,peakvisor_elev_m,peakvisor_prom_m,peakvisor_elev_source_unit,peakvisor_prom_source_unit,peakvisor_elev_difference_m,peakvisor_elev_validation_flag,peakvisor_lat,peakvisor_lon,peakvisor_location_text,peakvisor_about_text,detail_url_peakvisor,url_source,detail_scrape_status,name_quickmap,lat_quickmap,lon_quickmap,elev_quickmap,quickmap_match,quickmap_distance_km,quickmap_validation_note,quickmap_status,quickmap_confidence,repo_name,repo_elev,repo_prom,repo_coord,repo_is_volc,repo_prov,repo_region,repo_isl_grp,repo_alt_names,repo_marker_size,repo_source_file,repo_match_status,repo_elev_difference,repo_elev_validation_flag,prom_enriched,prom_enrichment_source,is_volc_enriched,is_volc_enrichment_source,has_trail_info,trail_sentence,has_volcano_info,volcano_sentence,source,source_file,data_quality_notes,detail_url,osm_id,osm_type,osm_tags,geometry,index_right,dedup_group_id,dedup_action,dedup_original_index,dedup_row_score,peak_key,priority_group,elev_raw,source.1,best_group_elev,elev_filled_from_same_mountain,elev_after_same_mountain_fill,elev_after_external_fill,elev_external_source,elev_external_note,duplicate_donor_score,quickmap_score_attr,peakvisor_score_attr,repo_score_attr,attr_donor_score
aganmala_18.2593_120.9007,Mount Aganmala,Mount Aganmala,aganmala,[],1760.0,original_elev,,missing,,missing,large,large,correct,1760.0,,,"18.2593091, 120.900735",18.2593091,120.900735,OpenStreetMap,Ilocos Norte,102800000.0,Region I,Region I  (Ilocos Region),100000000.0,Luzon,Ilocos Norte,Ilocos Region (Region I),,,,,,,,,,,,,,,,Mount Aganmala,18.26089,120.89895,1768.0,True,0.2577386523113036,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-ilocosregionregioni.0.01.json,,,332020895,node,"{'ele': '1760', 'name': 'Mount Aganmala', 'natural': 'peak', 'source:name': 'GNS', 'wikidata': 'Q31505053'}",POINT (120.900735 18.2593091),0.0,,keep_unique,22,190.9,mount aganmala | ilocos norte | region i,,1760,OpenStreetMap,,False,1760.0,1760.0,already_filled_or_original,kept existing elevation,0,3,0,0,30
agao_6.0167_121.0167,Mount Agao,Mount Agao,agao,[],261.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"6.016667, 121.0166669",6.016667,121.0166669,OpenStreetMap,Sulu,906600000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Sulu,Autonomous Region of Muslim Mindanao (ARMM),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-autonomousregionofmuslimmindanaoarmm.0.01.json,,,332021659,node,"{'gns:dsg': 'MT', 'gns:uni': '-3322066', 'is_in:state': 'Sulu', 'name': 'Mount Agao', 'natural': 'peak', 'source': 'GNS'}",POINT (121.0166669 6.016667),32.0,,keep_unique,23,140.0,mount agao | sulu | region ix,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
agapang_17.5206_120.942,Mount Agapang,Mount Agapang,agapang,[],503.0,original_elev,,missing,,missing,medium,medium,correct,503.0,,,"17.5206, 120.942",17.5206,120.942,OpenStreetMap,Abra,1400100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Abra,Cordillera Administrative Region (CAR),,,,,,,,,,,,,,,,Mount Agapang,17.5206,120.942,503.0,True,0.0,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,,332019737,node,"{'gns:dsg': 'MT', 'gns:uni': '-3322070', 'is_in:state': 'Abra', 'name': 'Mount Agapang', 'natural': 'peak', 'source': 'GNS'}",POINT (120.942 17.5206),7.0,,keep_unique,24,190.8,mount agapang | abra | car,,,OpenStreetMap,,False,503.0,503.0,already_filled_or_original,kept existing elevation,0,3,0,0,30
agapang_17.5167_120.7167,Mount Agapang,Mount Agapang,agapang,[],1504.0,peakvisor_missing_elev_enrichment,,missing,,missing,large,large,correct,,,,"17.516667, 120.716667",17.516667,120.716667,OpenStreetMap,Abra,1400100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Abra,Cordillera Administrative Region (CAR),,,,,,,,,,,,,,,,Mount Agapang,17.5206,120.942,503.0,True,23.89777249786916,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Medium confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,,332021617,node,"{'FIXME': 'location', 'gns:dsg': 'MT', 'gns:uni': '-3322069', 'is_in:state': 'Abra', 'name': 'Mount Agapang', 'natural': 'peak', 'source': 'GNS'}",POINT (120.716667 17.516667),7.0,,keep_unique,25,170.5,mount agapang | abra | car,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,2,0,0,20
agat_16.4591_120.7898,Mount Agat,Mount Agat,agat,[],1197.0,original_elev,,missing,,missing,medium,medium,correct,1197.0,,,"16.4590681, 120.7898183",16.4590681,120.7898183,OpenStreetMap,Benguet,1401100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Benguet,Cordillera Administrative Region (CAR),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,,332020137,node,"{'ele': '1197', 'gns:dsg': 'MT', 'gns:uni': '-3322083', 'is_in:state': 'Benguet', 'name': 'Mount Agat', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q31504985'}",POINT (120.7898183 16.4590681),9.0,,keep_unique,26,140.4,mount agat | benguet | car,,1197,OpenStreetMap,,False,1197.0,1197.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
agbalago_11.7167_122.2609,Mount Agbalago,Mount Agbalago,agbalago,[],50.0,original_elev,,missing,,missing,small,small,correct,50.0,,,"11.7166628, 122.2609065",11.7166628,122.2609065,OpenStreetMap,Aklan,600400000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Aklan,Western Visayas (Region VI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,7912379785,node,"{'ele': '50', 'fixme': 'confirm names', 'name': 'Mount Agbalago', 'name:ceb': 'Bundok sa Agbalogo', 'name:en': 'Mount Agbalago', 'natural': 'peak'}",POINT (122.2609065 11.7166628),62.0,,keep_unique,27,140.4,mount agbalago | aklan | region vi,,50,OpenStreetMap,,False,50.0,50.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
agbalanti_11.1237_122.2474,Mount Agbalanti,Mount Agbalanti,agbalanti,[],1583.0,original_elev,,missing,,missing,large,large,correct,1583.0,,,"11.1237073, 122.2474372",11.1237073,122.2474372,OpenStreetMap,Antique,600600000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Antique,Western Visayas (Region VI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,332019942,node,"{'ele': '1583', 'ele:source': 'SRTM', 'gns:dsg': 'MT', 'gns:uni': '-3322106', 'is_in:municipality': 'Valderrama', 'is_in:province': 'ANT', 'name': 'Mount Agbalanti', 'natural': 'peak', 'source': 'GNS'}",POINT (122.2474372 11.1237073),63.0,,keep_unique,28,140.4,mount agbalanti | antique | region vi,,1583,OpenStreetMap,,False,1583.0,1583.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
agdulasan_11.0999_122.3667,Mount Agdulasan,Mount Agdulasan,agdulasan,[],819.0,peakvisor_missing_elev_enrichment,315.0,existing_row_value,,missing,medium,medium,correct,,,,"11.09989, 122.3666622",11.09989,122.3666622,OpenStreetMap,Iloilo,603000000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Iloilo,Western Visayas (Region VI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,Mount Agdulasan,819.0,315.0,11°5′56″N 122°22′16″E,,['Iloilo'],['Region VI'],Visayas,[],medium,iloilo.geojson,matched_repo_geojson,,no_original_elevation,315.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,332021128,node,"{'gns:dsg': 'MT', 'gns:uni': '-3322189', 'is_in:state': 'Iloilo', 'name': 'Mount Agdulasan', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q31504962'}",POINT (122.3666622 11.09989),66.0,,keep_unique,29,189.2,mount agdulasan | iloilo | region vi,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,1,3
agkalasag peak_11.0638_122.4238,Agkalasag Peak,Agkalasag Peak,agkalasag peak,[],356.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"11.0637574, 122.4238372",11.0637574,122.4238372,OpenStreetMap,Iloilo,603000000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Iloilo,Western Visayas (Region VI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,3493063117,node,"{'name': 'Agkalasag Peak', 'natural': 'peak'}",POINT (122.4238372 11.0637574),66.0,,keep_unique,30,140.0,agkalasag peak | iloilo | region vi,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
agnato_11.3403_122.5747,Mount Agnato,Mount Agnato,agnato,[],384.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"11.340278, 122.574722",11.340278,122.574722,OpenStreetMap,Capiz,601900000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Capiz,Western Visayas (Region VI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,332021556,node,"{'gns:dsg': 'MT', 'gns:uni': '-3322267', 'is_in:state': 'Capiz', 'name': 'Mount Agnato', 'natural': 'peak', 'source': 'GNS'}",POINT (122.574722 11.340278),64.0,,keep_unique,31,140.0,mount agnato | capiz | region vi,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
agnuwan_18.1167_121.1833,Mount Agnuwan,Mount Agnuwan,agnuwan,[],1077.0,peakvisor_missing_elev_enrichment,,missing,,missing,medium,medium,correct,,,,"18.116667, 121.183333",18.116667,121.183333,OpenStreetMap,Apayao,1408100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Apayao,Cordillera Administrative Region (CAR),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,,332019628,node,"{'gns:dsg': 'MT', 'gns:uni': '-3322290', 'is_in:state': 'Kalinga-Apayao', 'name': 'Mount Agnuwan', 'natural': 'peak', 'source': 'GNS'}",POINT (121.183333 18.116667),8.0,,keep_unique,32,140.0,mount agnuwan | apayao | car,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
agpalali_11.3681_122.4167,Mount Agpalali,Mount Agpalali,agpalali,[],417.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"11.368056, 122.416667",11.368056,122.416667,OpenStreetMap,Capiz,601900000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Capiz,Western Visayas (Region VI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,332021686,node,"{'gns:dsg': 'MT', 'gns:uni': '-3322356', 'is_in:state': 'Capiz', 'name': 'Mount Agpalali', 'natural': 'peak', 'source': 'GNS'}",POINT (122.416667 11.368056),64.0,,keep_unique,33,140.0,mount agpalali | capiz | region vi,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
agsam_6.1258_125.6517,Mount Agsam,Mount Agsam,agsam,[],674.0,original_elev,,missing,,missing,medium,medium,correct,674.0,,,"6.125833, 125.651667",6.125833,125.651667,OpenStreetMap,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,,,,,,,,Mount Agsam,6.12583,125.65167,674.0,True,0.000470415157039,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,,332021679,node,"{'ele': '674', 'name': 'Mount Agsam', 'natural': 'peak', 'source': 'GNS'}",POINT (125.651667 6.125833),41.0,,keep_unique,34,190.9,mount agsam | davao del sur | region xi,,674,OpenStreetMap,,False,674.0,674.0,already_filled_or_original,kept existing elevation,0,3,0,0,30
agsil_15.8948_121.1113,Mount Agsil,Mount Agsil,agsil,[],335.0,original_elev,,missing,,missing,small,small,correct,335.0,,,"15.8947625, 121.1112601",15.8947625,121.1112601,OpenStreetMap,Nueva Ecija,304900000.0,Region III,Region III (Central Luzon),300000000.0,Luzon,Nueva Ecija,Central Luzon (Region III),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralluzonregioniii.0.01.json,,,4485103569,node,"{'ele': '335', 'name': 'Mount Agsil', 'natural': 'peak', 'wikidata': 'Q31510593'}",POINT (121.1112601 15.8947625),78.0,,keep_unique,35,140.4,mount agsil | nueva ecija | region iii,,335,OpenStreetMap,,False,335.0,335.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
agsing_12.4764_121.2422,Mount Agsing,Mount Agsing,agsing,[],655.0,peakvisor_missing_elev_enrichment,,missing,,missing,medium,medium,correct,,,,"12.4764452, 121.2421779",12.4764452,121.2421779,OpenStreetMap,Oriental Mindoro,1705200000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Oriental Mindoro,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,9869692677,node,"{'name': 'Mount Agsing', 'natural': 'peak'}",POINT (121.2421779 12.4764452),25.0,,keep_unique,36,140.0,mount agsing | oriental mindoro | mimaropa,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
agsubay_11.2617_122.8525,Mount Agsubay,Mount Agsubay,agsubay,[],316.0,original_elev,385.0,existing_row_value,,missing,small,small,correct,316.0,,,"11.261667, 122.8525",11.261667,122.8525,OpenStreetMap,Capiz,601900000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Capiz,Western Visayas (Region VI),,,,,,,,,,,,,,,,Mount Agsubay,11.2624,122.8433,316.0,True,1.0066001089134669,QuickMap match: coordinate close,Validated by QuickMap,High confidence,Mount Agsubay,501.0,385.0,11°15′41″N 122°51′13″E,,['Capiz'],['Region VI'],Visayas,[],medium,capiz.geojson,matched_repo_geojson,185.0,needs_review,385.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,332019966,node,"{'gns:dsg': 'MT', 'gns:uni': '-3322387', 'is_in:state': 'Capiz', 'name': 'Mount Agsubay', 'natural': 'peak', 'source': 'GNS'}",POINT (122.8525 11.261667),64.0,,keep_unique,37,240.1,mount agsubay | capiz | region vi,,,OpenStreetMap,,False,316.0,316.0,already_filled_or_original,kept existing elevation,0,3,0,1,33
agta_11.102_122.3682,Mount Agta,Mount Agta,agta,[],790.0,peakvisor_missing_elev_enrichment,,missing,,missing,medium,medium,correct,,,,"11.1020467, 122.3682205",11.1020467,122.3682205,OpenStreetMap,Iloilo,603000000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Iloilo,Western Visayas (Region VI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,332020874,node,"{'gns:dsg': 'MT', 'gns:uni': '-3322393', 'is_in:state': 'Iloilo', 'name': 'Mount Agta', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q31504870'}",POINT (122.3682205 11.1020467),66.0,,keep_unique,38,140.0,mount agta | iloilo | region vi,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
agtalin hill_11.4618_122.9651,Agtalin Hill,Agtalin Hill,agtalin hill,[],89.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"11.4617939, 122.9650526",11.4617939,122.9650526,OpenStreetMap,Capiz,601900000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Capiz,Western Visayas (Region VI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,2781747457,node,"{'name': 'Agtalin Hill', 'natural': 'peak'}",POINT (122.9650526 11.4617939),64.0,,keep_unique,39,140.0,agtalin hill | capiz | region vi,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
agtuuganon_7.7978_126.2035,Mount Agtuuganon,Mount Agtuuganon,agtuuganon,[],1660.0,original_elev,1195.0,existing_row_value,,missing,large,large,correct,1660.0,,,"7.7977663, 126.2034652",7.7977663,126.2034652,OpenStreetMap,Davao de Oro,1108200000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Compostela Valley,Davao Region (Region XI),,,,,,,,,,,,,,,,Mount Agtuuganon,7.80076,126.20175,1660.0,True,0.3827751045794778,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,Mount Agtuuganon,1660.0,1195.0,7°47′51″N 126°12′13″E,,['Davao Oriental' 'Davao de Oro'],['Region XI'],Mindanao,[],large,davao_de_oro.geojson,matched_repo_geojson,0.0,close_match,1195.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,,332020448,node,"{'ele': '1660', 'gns:dsg': 'MT', 'gns:uni': '-3322412', 'is_in:state': 'Davao Oriental', 'name': 'Mount Agtuuganon', 'natural': 'peak', 'source': 'GNS'}",POINT (126.2034652 7.7977663),39.0,dedup_00002,kept_best_consolidated,40,240.2,mount agtuuganon | davao de oro | region xi,,1660,OpenStreetMap,,False,1660.0,1660.0,already_filled_or_original,kept existing elevation,0,3,0,3,39
aguaflora_13.4474_121.9209,Mount AguaFlora,AguaFlora,aguaflora,['AguaFlora'],141.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"13.4474012, 121.9208826",13.4474012,121.9208826,OpenStreetMap,Marinduque,1704000000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Marinduque,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,3700469829,node,"{'name': 'AguaFlora', 'natural': 'peak'}",POINT (121.9208826 13.4474012),23.0,,keep_unique,42,140.0,mount aguaflora | marinduque | mimaropa,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
aguaviva_13.3734_121.9704,Mount AguaViva,AguaViva,aguaviva,['AguaViva'],467.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"13.3733999, 121.970385",13.3733999,121.970385,OpenStreetMap,Marinduque,1704000000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Marinduque,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,3700469728,node,"{'name': 'AguaViva', 'natural': 'peak'}",POINT (121.970385 13.3733999),23.0,,keep_unique,43,140.0,mount aguaviva | marinduque | mimaropa,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
agudo_14.8917_120.1098,Mount Agudo,Mount Agudo,agudo,[],990.0,original_elev,738.0,existing_row_value,,missing,medium,medium,correct,990.0,,,"14.8916557, 120.109819",14.8916557,120.109819,OpenStreetMap,Zambales,307100000.0,Region III,Region III (Central Luzon),300000000.0,Luzon,Zambales,Central Luzon (Region III),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,Mount Agudo,812.0,738.0,11°23′11″N 123°0′11″E,,['Iloilo' 'Capiz'],['Region VI'],Visayas,[],medium,capiz.geojson,matched_repo_geojson,-178.0,needs_review,738.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralluzonregioniii.0.01.json,,,332021778,node,"{'ele': '990', 'name': 'Mount Agudo', 'natural': 'peak', 'source:name': 'GNS', 'wikidata': 'Q30477156'}",POINT (120.109819 14.8916557),81.0,dedup_00003,kept_best_consolidated,44,189.7,mount agudo | zambales | region iii,,990,OpenStreetMap,,False,990.0,990.0,already_filled_or_original,kept existing elevation,0,0,0,1,3
