mountain_id,name,name_original,name_clean,alt_names,elev_final_m,elev_final_source,marker_size,expected_marker_size,marker_size_check,elev,prom,peakvisor_elev_m,peakvisor_prom_m,peakvisor_elev_source_unit,peakvisor_prom_source_unit,peakvisor_elev_difference_m,peakvisor_elev_validation_flag,repo_name,repo_elev,repo_prom,repo_coord,repo_is_volc,repo_prov,repo_region,repo_isl_grp,repo_alt_names,repo_marker_size,repo_source_file,repo_match_status,repo_elev_difference,repo_elev_validation_flag,prom_enriched,prom_enrichment_source,is_volc_enriched,is_volc_enrichment_source,coord,lat,lon,coord_source,lat_quickmap,lon_quickmap,peakvisor_lat,peakvisor_lon,prov,prov_psgc_code,region,region_name,region_code,isl_grp,prov_gis_original,region_gis_original,admin_note,is_volc,has_volcano_info,volcano_sentence,has_trail_info,trail_sentence,peakvisor_location_text,peakvisor_about_text,source,source_file,data_quality_notes,quickmap_match,quickmap_distance_km,quickmap_validation_note,quickmap_status,quickmap_confidence,priority_group,detail_scrape_status,url_source,detail_url,detail_url_peakvisor,osm_id,osm_type,osm_tags,geometry,index_right,peak_key,elev_raw,source.1,name_quickmap,elev_quickmap,peakvisor_name,best_group_elev,elev_filled_from_same_mountain,elev_after_same_mountain_fill,elev_after_external_fill,elev_external_source,elev_external_note,prom_final_m,is_volc_final,prom_final_source,is_volc_final_source,duplicate_donor_score,quickmap_score_attr,peakvisor_score_attr,repo_score_attr,attr_donor_score,dedup_original_index,dedup_row_score,dedup_group_id,dedup_action
sharp peak_11.1891_125.2291,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"11.1891007, 125.2290844",11.1891007,125.2290844,OpenStreetMap,5.81667,125.5,,,Samar,806000000.0,Region VIII,Region VIII  (Eastern Visayas),800000000.0,Visayas,Samar,Eastern Visayas (Region VIII),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-easternvisayasregionviii.0.01.json,,True,598.1289332286274,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019598,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377871', 'is_in:state': 'Samar', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (125.2290844 11.1891007),73.0,sharp peak | samar | region viii,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2198,94.5,dedup_00059,drop_duplicate
sharp peak_5.9667_125.5167,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"5.966667, 125.516667",5.966667,125.516667,OpenStreetMap,5.81667,125.5,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,16.780475632600893,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Medium confidence,,,,,,332020040,node,"{'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (125.516667 5.966667),41.0,sharp peak | davao del sur | region xi,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,2,0,1,23,2209,119.5,dedup_00060,drop_duplicate
sharp peak_5.9667_125.5167,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"5.966667, 125.516667",5.966667,125.516667,OpenStreetMap,12.7815,124.0642,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,774.3273108515233,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332020040,node,"{'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (125.516667 5.966667),41.0,sharp peak | davao del sur | region xi,,OpenStreetMap,Sharp Peak,1047.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2199,94.6,dedup_00060,drop_duplicate
sharp peak_5.9667_125.5167,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"5.966667, 125.516667",5.966667,125.516667,OpenStreetMap,13.6221,124.1331,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,864.6183162517907,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332020040,node,"{'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (125.516667 5.966667),41.0,sharp peak | davao del sur | region xi,,OpenStreetMap,Sharp Peak,585.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2201,94.6,dedup_00060,drop_duplicate
sharp peak_5.9667_125.5167,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"5.966667, 125.516667",5.966667,125.516667,OpenStreetMap,8.9138,117.6634,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,925.724210689959,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332020040,node,"{'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (125.516667 5.966667),41.0,sharp peak | davao del sur | region xi,,OpenStreetMap,Sharp Peak,889.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2200,94.6,dedup_00060,drop_duplicate
sharp peak_5.9667_125.5167,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"5.966667, 125.516667",5.966667,125.516667,OpenStreetMap,11.18333,125.23333,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,580.9018151149697,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332020040,node,"{'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (125.516667 5.966667),41.0,sharp peak | davao del sur | region xi,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2202,94.5,dedup_00060,drop_duplicate
sharp peak_5.9667_125.5167,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"5.966667, 125.516667",5.966667,125.516667,OpenStreetMap,10.16667,124.85,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,472.7486204641263,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332020040,node,"{'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (125.516667 5.966667),41.0,sharp peak | davao del sur | region xi,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2203,94.5,dedup_00060,drop_duplicate
sharp peak_5.9667_125.5167,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"5.966667, 125.516667",5.966667,125.516667,OpenStreetMap,9.1949,122.9685,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,455.76141815594633,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332020040,node,"{'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (125.516667 5.966667),41.0,sharp peak | davao del sur | region xi,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2205,94.5,dedup_00060,drop_duplicate
sharp peak_5.9667_125.5167,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"5.966667, 125.516667",5.966667,125.516667,OpenStreetMap,10.06667,119.13333,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,837.6280375223181,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332020040,node,"{'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (125.516667 5.966667),41.0,sharp peak | davao del sur | region xi,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2204,94.5,dedup_00060,drop_duplicate
sharp peak_5.9667_125.5167,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"5.966667, 125.516667",5.966667,125.516667,OpenStreetMap,7.43611,122.25417,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,395.6034585747578,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332020040,node,"{'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (125.516667 5.966667),41.0,sharp peak | davao del sur | region xi,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2207,94.5,dedup_00060,drop_duplicate
sharp peak_5.9667_125.5167,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"5.966667, 125.516667",5.966667,125.516667,OpenStreetMap,7.48333,124.18333,,,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,True,223.87399645893987,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332020040,node,"{'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (125.516667 5.966667),41.0,sharp peak | davao del sur | region xi,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2206,94.5,dedup_00060,drop_duplicate
sharp peak_10.0667_119.1333,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"10.066667, 119.133333",10.066667,119.133333,OpenStreetMap,8.9138,117.6634,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,205.9654866368043,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021256,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377869', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.133333 10.066667),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,889.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2211,94.6,dedup_00061,drop_duplicate
sharp peak_10.0667_119.1333,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"10.066667, 119.133333",10.066667,119.133333,OpenStreetMap,12.7815,124.0642,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,616.3493993162571,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021256,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377869', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.133333 10.066667),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,1047.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2210,94.6,dedup_00061,drop_duplicate
sharp peak_10.0667_119.1333,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"10.066667, 119.133333",10.066667,119.133333,OpenStreetMap,13.6221,124.1331,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,672.4884857854781,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021256,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377869', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.133333 10.066667),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,585.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2212,94.6,dedup_00061,drop_duplicate
sharp peak_10.0667_119.1333,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"10.066667, 119.133333",10.066667,119.133333,OpenStreetMap,11.18333,125.23333,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,678.1021279454355,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021256,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377869', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.133333 10.066667),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2213,94.5,dedup_00061,drop_duplicate
sharp peak_10.0667_119.1333,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"10.066667, 119.133333",10.066667,119.133333,OpenStreetMap,10.16667,124.85,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,625.8718217468523,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021256,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377869', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.133333 10.066667),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2214,94.5,dedup_00061,drop_duplicate
sharp peak_10.0667_119.1333,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"10.066667, 119.133333",10.066667,119.133333,OpenStreetMap,9.1949,122.9685,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,431.46441936760016,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021256,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377869', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.133333 10.066667),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2216,94.5,dedup_00061,drop_duplicate
sharp peak_10.0667_119.1333,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"10.066667, 119.133333",10.066667,119.133333,OpenStreetMap,7.48333,124.18333,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,624.8490573627342,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021256,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377869', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.133333 10.066667),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2217,94.5,dedup_00061,drop_duplicate
sharp peak_10.0667_119.1333,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"10.066667, 119.133333",10.066667,119.133333,OpenStreetMap,7.43611,122.25417,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,450.7462740206809,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021256,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377869', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.133333 10.066667),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2218,94.5,dedup_00061,drop_duplicate
sharp peak_10.0667_119.1333,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"10.066667, 119.133333",10.066667,119.133333,OpenStreetMap,5.96667,125.51667,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,837.6276747895452,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021256,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377869', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.133333 10.066667),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2219,94.5,dedup_00061,drop_duplicate
sharp peak_10.0667_119.1333,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"10.066667, 119.133333",10.066667,119.133333,OpenStreetMap,5.81667,125.5,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,845.3963587578548,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021256,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377869', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.133333 10.066667),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2220,94.5,dedup_00061,drop_duplicate
sharp peak_7.4361_122.2542,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.436111, 122.254167",7.436111,122.254167,OpenStreetMap,8.9138,117.6634,,,Zamboanga del Sur,907300000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Zamboanga del Sur,Zamboanga Peninsula (Region IX),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-zamboangapeninsularegionix.0.01.json,,True,531.3108692761184,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021297,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377864', 'is_in:state': 'Zamboanga del Sur', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (122.254167 7.436111),5.0,sharp peak | zamboanga del sur | region ix,,OpenStreetMap,Sharp Peak,889.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2222,94.6,dedup_00062,drop_duplicate
